Local time,Open,High,Low,Close,Volume
07.06.2018 09:00:00.000 GMT+0100,1.34677,1.34705,1.34538,1.34588,7496.1201
07.06.2018 10:00:00.000 GMT+0100,1.34585,1.34709,1.34512,1.34531,7268.8301
07.06.2018 11:00:00.000 GMT+0100,1.34531,1.34595,1.34301,1.34487,8156.6699
07.06.2018 12:00:00.000 GMT+0100,1.34488,1.34584,1.33748,1.33974,14521.8398
07.06.2018 13:00:00.000 GMT+0100,1.33973,1.34376,1.33839,1.34194,11951.1396
07.06.2018 14:00:00.000 GMT+0100,1.34194,1.34194,1.33783,1.33870,10718.2305
07.06.2018 15:00:00.000 GMT+0100,1.33870,1.34204,1.33714,1.34174,12273.0996
07.06.2018 16:00:00.000 GMT+0100,1.34173,1.34538,1.34093,1.34258,12793.4404
07.06.2018 17:00:00.000 GMT+0100,1.34258,1.34405,1.34050,1.34123,8405.21
07.06.2018 18:00:00.000 GMT+0100,1.34121,1.34291,1.34074,1.34227,9997.0801
07.06.2018 19:00:00.000 GMT+0100,1.34227,1.34312,1.34177,1.34253,7677.2798
07.06.2018 20:00:00.000 GMT+0100,1.34264,1.34285,1.34192,1.34201,3979.0701
07.06.2018 21:00:00.000 GMT+0100,1.34202,1.34239,1.34167,1.34210,3033.21
07.06.2018 22:00:00.000 GMT+0100,1.34206,1.34268,1.34100,1.34181,1372.96
07.06.2018 23:00:00.000 GMT+0100,1.34181,1.34242,1.34171,1.34213,1267.72
08.06.2018 00:00:00.000 GMT+0100,1.34212,1.34227,1.34145,1.34154,1385.4301
08.06.2018 01:00:00.000 GMT+0100,1.34160,1.34233,1.34143,1.34194,2039.4
08.06.2018 02:00:00.000 GMT+0100,1.34194,1.34225,1.34165,1.34199,1860.91
08.06.2018 03:00:00.000 GMT+0100,1.34199,1.34233,1.34163,1.34200,1795.3199
08.06.2018 04:00:00.000 GMT+0100,1.34201,1.34201,1.34117,1.34158,1975.5
08.06.2018 05:00:00.000 GMT+0100,1.34157,1.34259,1.34145,1.34251,1880.12
08.06.2018 06:00:00.000 GMT+0100,1.34249,1.34273,1.34176,1.34246,2086.3
08.06.2018 07:00:00.000 GMT+0100,1.34243,1.34300,1.34037,1.34160,10831.2197
08.06.2018 08:00:00.000 GMT+0100,1.34161,1.34319,1.34058,1.34317,10372.1797
08.06.2018 09:00:00.000 GMT+0100,1.34317,1.34390,1.33985,1.34048,11344.8604
08.06.2018 10:00:00.000 GMT+0100,1.34048,1.34222,1.34011,1.34150,7911.4702
08.06.2018 11:00:00.000 GMT+0100,1.34150,1.34180,1.33850,1.33898,9125.5596
08.06.2018 12:00:00.000 GMT+0100,1.33897,1.34037,1.33822,1.33946,9422.9297
08.06.2018 13:00:00.000 GMT+0100,1.33944,1.34131,1.33544,1.33642,11105.5898
08.06.2018 14:00:00.000 GMT+0100,1.33646,1.33919,1.33608,1.33804,11528.6797
08.06.2018 15:00:00.000 GMT+0100,1.33805,1.34017,1.33749,1.34016,10812.3203
08.06.2018 16:00:00.000 GMT+0100,1.34016,1.34134,1.33920,1.34050,7101.1401
08.06.2018 17:00:00.000 GMT+0100,1.34049,1.34098,1.33978,1.34097,5089.9302
08.06.2018 18:00:00.000 GMT+0100,1.34098,1.34147,1.34072,1.34098,4480.8198
08.06.2018 19:00:00.000 GMT+0100,1.34098,1.34179,1.34098,1.34115,3520.5601
08.06.2018 20:00:00.000 GMT+0100,1.34115,1.34136,1.34038,1.34045,5147.5801
08.06.2018 21:00:00.000 GMT+0100,1.34044,1.34128,1.34026,1.34081,2310.01
08.06.2018 22:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
08.06.2018 23:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 00:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 01:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 02:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 03:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 04:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 05:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 06:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 07:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 08:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 09:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 10:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 11:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 12:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 13:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 14:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 15:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 16:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 17:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 18:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 19:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 20:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 21:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 22:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
09.06.2018 23:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 00:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 01:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 02:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 03:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 04:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 05:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 06:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 07:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 08:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 09:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 10:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 11:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 12:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 13:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 14:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 15:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 16:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 17:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 18:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 19:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 20:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 21:00:00.000 GMT+0100,1.34081,1.34081,1.34081,1.34081,0
10.06.2018 22:00:00.000 GMT+0100,1.34058,1.34112,1.34056,1.34085,370.13
10.06.2018 23:00:00.000 GMT+0100,1.34083,1.34103,1.34047,1.34051,1584.66
11.06.2018 00:00:00.000 GMT+0100,1.34054,1.34140,1.34054,1.34130,1028.01
11.06.2018 01:00:00.000 GMT+0100,1.34130,1.34203,1.34087,1.34190,2125.3201
11.06.2018 02:00:00.000 GMT+0100,1.34185,1.34248,1.34160,1.34200,2517.8101
11.06.2018 03:00:00.000 GMT+0100,1.34199,1.34234,1.34097,1.34124,2309.9399
11.06.2018 04:00:00.000 GMT+0100,1.34122,1.34129,1.34078,1.34097,1449.99
11.06.2018 05:00:00.000 GMT+0100,1.34098,1.34133,1.34070,1.34126,1129.25
11.06.2018 06:00:00.000 GMT+0100,1.34128,1.34128,1.34036,1.34052,1363.4399
11.06.2018 07:00:00.000 GMT+0100,1.34052,1.34363,1.34012,1.34257,6461.3599
11.06.2018 08:00:00.000 GMT+0100,1.34258,1.34413,1.34206,1.34217,7941.5698
11.06.2018 09:00:00.000 GMT+0100,1.34214,1.34303,1.33632,1.33667,9419.1904
11.06.2018 10:00:00.000 GMT+0100,1.33669,1.33725,1.33605,1.33680,5983.8198
11.06.2018 11:00:00.000 GMT+0100,1.33680,1.33721,1.33444,1.33550,5773
11.06.2018 12:00:00.000 GMT+0100,1.33548,1.33667,1.33480,1.33665,6036.7402
11.06.2018 13:00:00.000 GMT+0100,1.33669,1.33786,1.33623,1.33785,7480.3701
11.06.2018 14:00:00.000 GMT+0100,1.33786,1.33905,1.33720,1.33852,6869.8398
11.06.2018 15:00:00.000 GMT+0100,1.33852,1.34021,1.33793,1.33933,9140.1201
11.06.2018 16:00:00.000 GMT+0100,1.33933,1.33942,1.33791,1.33841,6624.0298
11.06.2018 17:00:00.000 GMT+0100,1.33843,1.33847,1.33731,1.33790,6298.04
11.06.2018 18:00:00.000 GMT+0100,1.33790,1.33806,1.33661,1.33680,5046.4902
11.06.2018 19:00:00.000 GMT+0100,1.33681,1.33811,1.33671,1.33791,4791.2402
11.06.2018 20:00:00.000 GMT+0100,1.33796,1.33850,1.33788,1.33822,3100.02
11.06.2018 21:00:00.000 GMT+0100,1.33825,1.33831,1.33729,1.33729,2711.5601
11.06.2018 22:00:00.000 GMT+0100,1.33726,1.33827,1.33690,1.33778,2308.51
11.06.2018 23:00:00.000 GMT+0100,1.33778,1.33809,1.33747,1.33776,1369.1801
12.06.2018 00:00:00.000 GMT+0100,1.33776,1.33806,1.33709,1.33711,1443.87
12.06.2018 01:00:00.000 GMT+0100,1.33711,1.33715,1.33463,1.33546,4492.5698
12.06.2018 02:00:00.000 GMT+0100,1.33547,1.33609,1.33473,1.33582,3358.71
12.06.2018 03:00:00.000 GMT+0100,1.33583,1.33662,1.33556,1.33646,2599.45
12.06.2018 04:00:00.000 GMT+0100,1.33646,1.33649,1.33586,1.33596,2094.03
12.06.2018 05:00:00.000 GMT+0100,1.33597,1.33646,1.33576,1.33630,2188.1799
12.06.2018 06:00:00.000 GMT+0100,1.33628,1.33687,1.33624,1.33637,3182.1499
12.06.2018 07:00:00.000 GMT+0100,1.33637,1.33652,1.33418,1.33505,6273.4502
12.06.2018 08:00:00.000 GMT+0100,1.33505,1.34032,1.33490,1.33953,10906.4902
12.06.2018 09:00:00.000 GMT+0100,1.33954,1.34186,1.33803,1.33999,11490.46
12.06.2018 10:00:00.000 GMT+0100,1.33995,1.34117,1.33934,1.33934,9123.6904
12.06.2018 11:00:00.000 GMT+0100,1.33934,1.33982,1.33847,1.33904,8078.0601
12.06.2018 12:00:00.000 GMT+0100,1.33898,1.33977,1.33742,1.33827,7081.3398
12.06.2018 13:00:00.000 GMT+0100,1.33825,1.33833,1.33571,1.33777,9603.1904
12.06.2018 14:00:00.000 GMT+0100,1.33778,1.33787,1.33504,1.33572,9006.3896
12.06.2018 15:00:00.000 GMT+0100,1.33568,1.33730,1.33510,1.33516,8795.8203
12.06.2018 16:00:00.000 GMT+0100,1.33520,1.34192,1.33500,1.34179,11387.6396
12.06.2018 17:00:00.000 GMT+0100,1.34178,1.34243,1.33922,1.33946,7174.7798
12.06.2018 18:00:00.000 GMT+0100,1.33945,1.33971,1.33763,1.33815,8587.5303
12.06.2018 19:00:00.000 GMT+0100,1.33815,1.33815,1.33604,1.33745,6283.52
12.06.2018 20:00:00.000 GMT+0100,1.33749,1.33767,1.33709,1.33741,3463.79
12.06.2018 21:00:00.000 GMT+0100,1.33740,1.33760,1.33695,1.33703,2712.8601
12.06.2018 22:00:00.000 GMT+0100,1.33696,1.33755,1.33695,1.33727,1577.41
12.06.2018 23:00:00.000 GMT+0100,1.33731,1.33732,1.33667,1.33696,1519.22
13.06.2018 00:00:00.000 GMT+0100,1.33696,1.33747,1.33690,1.33734,903.08
13.06.2018 01:00:00.000 GMT+0100,1.33734,1.33746,1.33654,1.33665,2091.6499
13.06.2018 02:00:00.000 GMT+0100,1.33666,1.33674,1.33606,1.33653,2363.23
13.06.2018 03:00:00.000 GMT+0100,1.33651,1.33674,1.33604,1.33635,1291.77
13.06.2018 04:00:00.000 GMT+0100,1.33635,1.33648,1.33580,1.33626,1579.55
13.06.2018 05:00:00.000 GMT+0100,1.33624,1.33642,1.33582,1.33586,1416.04
13.06.2018 06:00:00.000 GMT+0100,1.33585,1.33701,1.33585,1.33673,2534.4099
13.06.2018 07:00:00.000 GMT+0100,1.33672,1.33672,1.33526,1.33556,5233.5098
13.06.2018 08:00:00.000 GMT+0100,1.33556,1.33630,1.33440,1.33492,7333.3398
13.06.2018 09:00:00.000 GMT+0100,1.33493,1.33508,1.33109,1.33240,9486.1104
13.06.2018 10:00:00.000 GMT+0100,1.33246,1.33414,1.33079,1.33379,8334.4297
13.06.2018 11:00:00.000 GMT+0100,1.33379,1.33451,1.33284,1.33292,6442.2202
13.06.2018 12:00:00.000 GMT+0100,1.33289,1.33334,1.33246,1.33303,8444.9297
13.06.2018 13:00:00.000 GMT+0100,1.33302,1.33507,1.33292,1.33499,9092.2197
13.06.2018 14:00:00.000 GMT+0100,1.33496,1.33570,1.33419,1.33503,8850.2002
13.06.2018 15:00:00.000 GMT+0100,1.33503,1.33724,1.33473,1.33663,9230.0801
13.06.2018 16:00:00.000 GMT+0100,1.33663,1.33798,1.33658,1.33772,6709.79
13.06.2018 17:00:00.000 GMT+0100,1.33772,1.33890,1.33764,1.33858,5337.7402
13.06.2018 18:00:00.000 GMT+0100,1.33859,1.33885,1.33797,1.33835,5061.6899
13.06.2018 19:00:00.000 GMT+0100,1.33834,1.33835,1.33181,1.33564,16422.4492
13.06.2018 20:00:00.000 GMT+0100,1.33561,1.33837,1.33554,1.33757,13545.8301
13.06.2018 21:00:00.000 GMT+0100,1.33755,1.33779,1.33671,1.33737,2486.76
13.06.2018 22:00:00.000 GMT+0100,1.33734,1.33754,1.33686,1.33753,3714.2
13.06.2018 23:00:00.000 GMT+0100,1.33753,1.33842,1.33745,1.33787,1999.0699
14.06.2018 00:00:00.000 GMT+0100,1.33787,1.33833,1.33786,1.33811,878.14
14.06.2018 01:00:00.000 GMT+0100,1.33811,1.33830,1.33726,1.33740,2982
14.06.2018 02:00:00.000 GMT+0100,1.33740,1.33798,1.33701,1.33767,2620.6499
14.06.2018 03:00:00.000 GMT+0100,1.33768,1.33871,1.33728,1.33849,2503.5601
14.06.2018 04:00:00.000 GMT+0100,1.33849,1.33894,1.33816,1.33879,1744.71
14.06.2018 05:00:00.000 GMT+0100,1.33879,1.33946,1.33868,1.33921,1245.04
14.06.2018 06:00:00.000 GMT+0100,1.33927,1.33981,1.33880,1.33919,2338.8501
14.06.2018 07:00:00.000 GMT+0100,1.33921,1.34026,1.33890,1.34026,5057.1602
14.06.2018 08:00:00.000 GMT+0100,1.34027,1.34108,1.33920,1.34009,5932.5801
14.06.2018 09:00:00.000 GMT+0100,1.34008,1.34463,1.33972,1.34396,10043.6602
14.06.2018 10:00:00.000 GMT+0100,1.34394,1.34433,1.34309,1.34340,8426.2803
14.06.2018 11:00:00.000 GMT+0100,1.34340,1.34343,1.34166,1.34315,6274.0698
14.06.2018 12:00:00.000 GMT+0100,1.34312,1.34390,1.33843,1.33866,13258.9502
14.06.2018 13:00:00.000 GMT+0100,1.33868,1.33909,1.33332,1.33332,23656.8301
14.06.2018 14:00:00.000 GMT+0100,1.33333,1.33420,1.33127,1.33242,16384.1406
14.06.2018 15:00:00.000 GMT+0100,1.33244,1.33339,1.33041,1.33322,12208.5098
14.06.2018 16:00:00.000 GMT+0100,1.33323,1.33502,1.33160,1.33321,10514.7803
14.06.2018 17:00:00.000 GMT+0100,1.33321,1.33351,1.32837,1.33001,11374.79
14.06.2018 18:00:00.000 GMT+0100,1.32999,1.33122,1.32784,1.32844,9260.8496
14.06.2018 19:00:00.000 GMT+0100,1.32845,1.32880,1.32702,1.32809,7917.8101
14.06.2018 20:00:00.000 GMT+0100,1.32809,1.32918,1.32767,1.32774,6389.3999
14.06.2018 21:00:00.000 GMT+0100,1.32774,1.32819,1.32570,1.32604,5313.6299
14.06.2018 22:00:00.000 GMT+0100,1.32606,1.32655,1.32558,1.32613,4627.75
14.06.2018 23:00:00.000 GMT+0100,1.32615,1.32724,1.32613,1.32699,2563.4299
15.06.2018 00:00:00.000 GMT+0100,1.32700,1.32713,1.32532,1.32543,2059.48
15.06.2018 01:00:00.000 GMT+0100,1.32541,1.32585,1.32443,1.32488,3922.4199
15.06.2018 02:00:00.000 GMT+0100,1.32493,1.32582,1.32477,1.32577,3143.97
15.06.2018 03:00:00.000 GMT+0100,1.32579,1.32579,1.32495,1.32536,2723.8501
15.06.2018 04:00:00.000 GMT+0100,1.32536,1.32550,1.32468,1.32469,2988.29
15.06.2018 05:00:00.000 GMT+0100,1.32469,1.32525,1.32469,1.32525,1786.83
15.06.2018 06:00:00.000 GMT+0100,1.32524,1.32550,1.32374,1.32386,2517.78
15.06.2018 07:00:00.000 GMT+0100,1.32385,1.32436,1.32285,1.32402,7792.3999
15.06.2018 08:00:00.000 GMT+0100,1.32404,1.32568,1.32110,1.32501,11319.96
15.06.2018 09:00:00.000 GMT+0100,1.32500,1.32763,1.32490,1.32705,9492.0195
15.06.2018 10:00:00.000 GMT+0100,1.32717,1.32915,1.32644,1.32808,11695.9805
15.06.2018 11:00:00.000 GMT+0100,1.32810,1.32910,1.32529,1.32898,12538.7803
15.06.2018 12:00:00.000 GMT+0100,1.32896,1.32921,1.32735,1.32751,9046.2598
15.06.2018 13:00:00.000 GMT+0100,1.32752,1.32855,1.32647,1.32769,10161.54
15.06.2018 14:00:00.000 GMT+0100,1.32768,1.32892,1.32596,1.32613,12312.79
15.06.2018 15:00:00.000 GMT+0100,1.32614,1.32978,1.32601,1.32851,11487.6904
15.06.2018 16:00:00.000 GMT+0100,1.32852,1.32978,1.32736,1.32818,10236.6504
15.06.2018 17:00:00.000 GMT+0100,1.32818,1.32849,1.32737,1.32843,6705.2998
15.06.2018 18:00:00.000 GMT+0100,1.32843,1.32884,1.32761,1.32851,4281.6001
15.06.2018 19:00:00.000 GMT+0100,1.32852,1.32866,1.32789,1.32811,4407.3198
15.06.2018 20:00:00.000 GMT+0100,1.32809,1.32853,1.32748,1.32778,3738.8401
15.06.2018 21:00:00.000 GMT+0100,1.32779,1.32863,1.32751,1.32763,3345.3101
15.06.2018 22:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
15.06.2018 23:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 00:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 01:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 02:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 03:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 04:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 05:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 06:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 07:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 08:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 09:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 10:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 11:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 12:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 13:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 14:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 15:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 16:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 17:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 18:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 19:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 20:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 21:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 22:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
16.06.2018 23:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 00:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 01:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 02:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 03:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 04:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 05:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 06:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 07:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 08:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 09:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 10:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 11:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 12:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 13:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 14:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 15:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 16:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 17:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 18:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 19:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 20:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 21:00:00.000 GMT+0100,1.32763,1.32763,1.32763,1.32763,0
17.06.2018 22:00:00.000 GMT+0100,1.32557,1.32790,1.32557,1.32739,6868.46
17.06.2018 23:00:00.000 GMT+0100,1.32750,1.32768,1.32705,1.32712,3194.26
18.06.2018 00:00:00.000 GMT+0100,1.32712,1.32761,1.32709,1.32755,1374.9301
18.06.2018 01:00:00.000 GMT+0100,1.32756,1.32757,1.32625,1.32627,3831.6599
18.06.2018 02:00:00.000 GMT+0100,1.32628,1.32728,1.32615,1.32722,2559.5
18.06.2018 03:00:00.000 GMT+0100,1.32721,1.32732,1.32627,1.32663,3195.48
18.06.2018 04:00:00.000 GMT+0100,1.32663,1.32714,1.32658,1.32708,2264.96
18.06.2018 05:00:00.000 GMT+0100,1.32708,1.32710,1.32674,1.32678,2224.27
18.06.2018 06:00:00.000 GMT+0100,1.32678,1.32730,1.32673,1.32702,2117.4299
18.06.2018 07:00:00.000 GMT+0100,1.32706,1.32746,1.32447,1.32447,6447.6802
18.06.2018 08:00:00.000 GMT+0100,1.32446,1.32484,1.32264,1.32277,9559.9805
18.06.2018 09:00:00.000 GMT+0100,1.32274,1.32418,1.32257,1.32415,8769.1699
18.06.2018 10:00:00.000 GMT+0100,1.32415,1.32562,1.32375,1.32473,7386.6802
18.06.2018 11:00:00.000 GMT+0100,1.32473,1.32634,1.32460,1.32572,7339.4302
18.06.2018 12:00:00.000 GMT+0100,1.32572,1.32573,1.32385,1.32482,8742.4404
18.06.2018 13:00:00.000 GMT+0100,1.32484,1.32541,1.32330,1.32418,8587.4297
18.06.2018 14:00:00.000 GMT+0100,1.32418,1.32455,1.32299,1.32402,8671.7197
18.06.2018 15:00:00.000 GMT+0100,1.32402,1.32522,1.32332,1.32401,9233.6299
18.06.2018 16:00:00.000 GMT+0100,1.32400,1.32594,1.32363,1.32459,7919.4902
18.06.2018 17:00:00.000 GMT+0100,1.32459,1.32493,1.32356,1.32409,3847.01
18.06.2018 18:00:00.000 GMT+0100,1.32409,1.32508,1.32358,1.32479,3046.2
18.06.2018 19:00:00.000 GMT+0100,1.32479,1.32531,1.32396,1.32400,3312.77
18.06.2018 20:00:00.000 GMT+0100,1.32399,1.32470,1.32379,1.32408,2870.6399
18.06.2018 21:00:00.000 GMT+0100,1.32407,1.32490,1.32388,1.32437,3035.79
18.06.2018 22:00:00.000 GMT+0100,1.32437,1.32482,1.32429,1.32446,2233.72
18.06.2018 23:00:00.000 GMT+0100,1.32446,1.32493,1.32411,1.32451,1437.75
19.06.2018 00:00:00.000 GMT+0100,1.32451,1.32603,1.32449,1.32577,3292.46
19.06.2018 01:00:00.000 GMT+0100,1.32579,1.32644,1.32505,1.32641,5364.8701
19.06.2018 02:00:00.000 GMT+0100,1.32643,1.32691,1.32601,1.32673,3589.9099
19.06.2018 03:00:00.000 GMT+0100,1.32672,1.32714,1.32642,1.32652,3068.8701
19.06.2018 04:00:00.000 GMT+0100,1.32652,1.32726,1.32638,1.32696,2739.78
19.06.2018 05:00:00.000 GMT+0100,1.32695,1.32700,1.32539,1.32576,3092.24
19.06.2018 06:00:00.000 GMT+0100,1.32577,1.32640,1.32530,1.32547,3512.0601
19.06.2018 07:00:00.000 GMT+0100,1.32547,1.32577,1.32061,1.32118,9208.4199
19.06.2018 08:00:00.000 GMT+0100,1.32118,1.32142,1.31947,1.31979,13131.6104
19.06.2018 09:00:00.000 GMT+0100,1.31977,1.32165,1.31762,1.31875,18818.5098
19.06.2018 10:00:00.000 GMT+0100,1.31872,1.31903,1.31669,1.31769,10903.5195
19.06.2018 11:00:00.000 GMT+0100,1.31767,1.31778,1.31591,1.31739,9876.2305
19.06.2018 12:00:00.000 GMT+0100,1.31737,1.31750,1.31507,1.31613,12106.3096
19.06.2018 13:00:00.000 GMT+0100,1.31613,1.31796,1.31515,1.31705,12407.7803
19.06.2018 14:00:00.000 GMT+0100,1.31705,1.31791,1.31647,1.31669,10836.9805
19.06.2018 15:00:00.000 GMT+0100,1.31668,1.31764,1.31569,1.31717,11664.8701
19.06.2018 16:00:00.000 GMT+0100,1.31718,1.31860,1.31675,1.31727,9944.25
19.06.2018 17:00:00.000 GMT+0100,1.31727,1.31760,1.31636,1.31723,5391.4702
19.06.2018 18:00:00.000 GMT+0100,1.31721,1.31808,1.31675,1.31686,3462.3899
19.06.2018 19:00:00.000 GMT+0100,1.31686,1.31870,1.31666,1.31687,3614.3401
19.06.2018 20:00:00.000 GMT+0100,1.31690,1.31755,1.31650,1.31750,3497.98
